,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
5239,3k,prim,,9.58,2.63,,,
5903,lcnl,scorch,,9.58,3.44,,,
6626,lcnl,soar,2,9.58,3.53,1,1,0
7278,3k,sway,1,9.58,2.34,0,1,1
2701,3k,ghoul,,9.59,4.21,,,
3405,3k,hull,,9.59,2.83,0,1,3
4212,lcnl,maize,,9.59,3.24,0,0,0
164,lcnl,bane,,9.6,2.92,,,
5848,3k,scan,,9.6,4.58,0,0,0
6271,lcnl,sift,,9.6,3.36,,,
6835,3k,sprawl,,9.6,2.19,,,
7638,lcnl,tine,,9.6,3.37,,,
7952,lcnl,ump,,9.6,3.48,,,
2533,3k,fringe,,9.61,3.29,0,2,1
5545,3k,rein,,9.61,4.68,0,0,0
6011,unl,sec,,9.61,3.68,,,
4753,3k,ought,9,9.62,2.63,14,34,41
2350,3k,flint,,9.6213,3.42,0,0,6
2826,3k,gong,,9.6213,2.93,5,1,0
3129,3k,hart,2,9.6213,4.04,10,0,0
7687,3k,tong,,9.6213,4.68,,,
7782,lcnl,trek,,9.6213,2.75,0,0,0
1382,3k,cove,,9.63,2.5,1,2,3
4924,3k,perk,,9.63,3.93,,,
5313,3k,pulp,1,9.63,2.83,0,0,2
6131,3k,sheer,,9.63,2.5,1,1,2
6234,3k,shrine,,9.63,3.4,0,0,0
6373,3k,slack,,9.63,3.32,0,1,2
7309,3k,swipe,,9.63,3.2,,,
7986,3k,vast,,9.63,2.63,0,4,8
1311,lcnl,con,,9.64,3.17,21,7,3
2485,3k,frail,,9.64,3.03,3,1,2
1979,3k,dune,3,9.65,2.6,5,8,1
2541,3k,frock,,9.65,4.23,0,0,0
3482,3k,isle,1,9.65,4.68,0,0,0
4399,lcnl,moat,1,9.65,3.08,0,0,0
5870,3k,scheme,,9.65,2.68,0,0,0
1289,3k,coil,1,9.67,3.6,0,1,2
4401,3k,mob,,9.67,3.09,0,3,7
4593,3k,nerve,,9.67,3.32,3,10,12
6687,3k,sow,2,9.67,3.79,0,3,7
8270,3k,whiff,,9.67,2.79,,,
4721,3k,oft,,9.674585,2.55,,,
2151,unl,fax,,9.68,3.31,,,
4408,3k,mode,,9.68,3.56,0,0,0
114,lcnl,aye,3,9.685242,3.78,2,7,8
8001,3k,veil,1,9.69,3.84,0,0,1
4302,3k,meek,1,9.7,2.3,,,
28,3k,ail,,9.71,2.37,,,
1073,3k,chord,,9.71,4.84,,,
2966,3k,grit,,9.71,3.48,,,
8378,3k,wisp,,9.71,3.5,,,
1674,3k,deed,1,9.72,3.86,2,3,4
1699,3k,depth,,9.72,3.32,0,3,4
2097,lcnl,fag,,9.72,3.01,,,
5361,lcnl,quail,,9.72,3.12,0,1,1
5524,3k,reef,,9.72,2.19,1,0,1
6808,3k,spoof,,9.72,2.99,,,
7581,3k,thrust,,9.72,2.42,0,1,11
8179,lcnl,wean,,9.72,3.97,,,
7260,3k,swank,,9.73,2.52,,,
667,3k,bribe,,9.74,2.68,,,
2314,unl,flawed,,9.74,2.79,,,
3848,3k,lard,,9.74,3.8,0,2,0
4652,3k,nook,5,9.74,3.43,,,
6109,3k,shawl,,9.74,2.81,0,2,5
1747,3k,dint,,9.75,3.59,,,
6546,3k,snag,,9.75,3.11,,,
6247,3k,shuck,,9.76,2.49,,,
7076,3k,stoop,1,9.76,3.6,0,5,12
4526,3k,muss,,9.77,3.7,,,
2313,3k,flaw,,9.78,1.96,0,0,0
3737,3k,knack,1,9.78,2.76,0,0,1
4810,3k,pane,,9.78,2.98,10,1,2
5086,3k,pluck,3,9.78,3.41,0,1,1
7898,lcnl,tux,,9.78,2.9,,,
5965,3k,script,,9.79,3.31,0,0,0
6064,3k,sex,,9.79,2.57,0,1,3
7448,3k,tend,,9.79,3.03,5,6,10
2458,3k,forge,,9.8,1.74,0,1,1
6422,lcnl,slew,,9.802469,2.81,,,
464,lcnl,blues,,9.81,3.16,1,1,3
5093,3k,plumb,,9.813126,6.24,,,
727,3k,brow,,9.82,3.64,0,1,4
7241,3k,surge,,9.82,3,0,0,1
8605,3k,zing,,9.82,2.98,,,
481,3k,boar,2,9.83,3.82,0,1,3
4151,lcnl,lunge,,9.83,3.49,,,
5510,3k,reap,,9.83,3.07,0,0,0
5901,3k,scope,,9.83,2.6,1,0,0
5988,lcnl,scum,,9.83,3.24,0,0,0
323,3k,bid,3,9.84,3.3,0,1,2
2303,3k,flare,,9.84,2.75,2,4,2
4530,3k,mute,,9.84,6.06,0,0,1
4659,3k,norm,,9.84,2.73,0,0,0
5592,unl,riff,,9.84,2.67,,,
7356,3k,taint,,9.84,2.54,,,
7968,lcnl,vague,,9.84,3.06,1,1,2
7987,lcnl,vat,,9.84,3.92,,,
7873,lcnl,tuft,2,9.87,2.75,8,1,0
177,lcnl,barb,,9.877068,3.62,,,
2190,unl,fest,,9.88,2.75,,,
69,unl,arched,,9.89,4.57,0,0,1
733,unl,browse,,9.89,2.97,,,
1172,3k,clench,,9.89,3.7,,,
1482,lcnl,crock,,9.89,2.3,,,
1819,3k,dorm,,9.89,3.21,,,
2119,unl,famed,,9.89,1.91,0,0,0
3181,3k,hearse,,9.89,2.83,8,5,1
4322,3k,mesh,,9.89,3.05,0,0,0
5163,3k,pore,,9.89,3.18,0,0,0
5967,lcnl,scroll,,9.89,3.09,0,0,2
7300,3k,swig,,9.89,4.19,,,
7315,lcnl,swish,27,9.89,5.84,19,3,2
7960,3k,urn,,9.89,3.18,,,
8184,3k,weave,2,9.89,4.51,5,10,10
2775,3k,gloss,,9.9,2.9,0,0,0
5199,3k,pram,,9.9,1.73,,,
5253,3k,probe,,9.9,2.85,0,0,0
6095,3k,shard,,9.9,3.65,,,
46,lcnl,alms,,9.91,3.99,,,
363,lcnl,biz,,9.93,3.05,,,
3091,unl,haired,4,9.93,3.97,,,
4002,3k,link,,9.94,2.58,1,18,15
6826,3k,spouse,,9.94,3.13,0,0,0
611,3k,bran,,9.95,3.3,2,1,3
2423,3k,foe,,9.95,2.8,0,0,0
2583,3k,funk,,9.95,4.31,,,
7765,3k,trance,,9.95,2.99,1,0,1
8032,unl,vibes,,9.95,2.72,,,
8579,lcnl,yule,,9.972981,3.41,,,
178,unl,barbed,1,10,3.5,0,0,0
709,3k,bronze,,10,3.06,0,0,2
710,unl,bronzed,,10,3.77,,,
932,3k,cell,,10,2.29,4,8,27
968,3k,chap,1,10,2.13,1,1,1
1359,3k,corpse,,10,2.92,0,1,2
1649,lcnl,daze,,10,2.52,,,
1759,3k,disc,,10,4.14,0,0,0
2936,lcnl,grieve,,10,2.25,,,
3054,3k,gush,,10,2.75,,,
3079,3k,hag,,10,3.65,,,
4093,3k,lop,,10,4.06,,,
4252,3k,mart,,10,4.33,0,1,3
4681,lcnl,nub,,10,3.65,,,
5323,3k,punk,,10,4.46,,,
6872,3k,spurt,,10,3.41,0,0,1
6926,3k,staff,1,10,3.4,0,1,5
6956,3k,stance,,10,3.33,0,0,0
6979,lcnl,stash,,10,3.76,,,
7130,3k,stress,,10,3.25,0,0,2
7134,lcnl,strew,,10,4.07,,,
7640,unl,ting,2,10,3.29,,,
7645,3k,tint,,10,4.05,,,
8023,3k,verve,,10,2.75,,,
3184,3k,hearth,,10.05,3.25,0,4,3
7562,lcnl,throb,,10.05,1.99,,,
632,3k,brawn,,10.06,2.33,,,
5111,3k,poach,1,10.06,2.46,,,
6024,3k,seep,,10.06,2.88,0,1,1
6406,unl,sledge,,10.06,3.42,1,0,0
8491,3k,yacht,,10.06,2.67,0,0,1
2381,unl,flounce,,10.07,5.21,,,
3857,3k,lass,,10.07,3.97,0,4,0
1822,3k,dose,1,10.1,3.61,0,1,1
2402,3k,fluke,,10.1,2.63,,,
2798,lcnl,gnat,1,10.1,4.45,,,
5956,3k,scribe,,10.1,3.13,,,
8314,3k,whoop,1,10.100865,5.7,,,
161,3k,ban,,10.11,3.56,0,0,0
357,3k,bitch,,10.11,2.19,0,1,1
1911,3k,drone,,10.11,3.09,0,1,1
2499,3k,fraud,,10.11,2.76,0,0,0
3387,3k,hub,,10.11,3.03,0,0,0
4159,3k,lurk,,10.11,2.85,,,
5294,unl,psych,,10.11,3.03,,,
8011,3k,vent,,10.11,4.09,0,0,1
1917,3k,droop,1,10.12,3.84,1,0,0
3391,3k,hue,,10.12,2.32,,,
6310,lcnl,sire,,10.12,3.76,0,0,1
7091,3k,stout,6,10.12,2.78,8,2,5
2787,3k,glum,2,10.15,3.17,,,
6033,3k,seize,,10.15,2.62,0,1,1
42,3k,ale,2,10.16,4.31,0,2,1
135,3k,bail,,10.16,5.04,0,0,1
427,3k,bliss,1,10.16,2.29,,,
2535,lcnl,frisk,,10.16,2.91,,,
2849,3k,gouge,,10.16,2.48,,,
4819,3k,par,,10.16,3.24,,,
410,3k,blend,,10.17,3.6,0,0,0
696,3k,brisk,,10.17,2.87,2,3,4
1114,3k,clad,,10.17,3.15,0,0,0
1559,3k,curd,,10.17,3.42,,,
1637,lcnl,daub,,10.17,2.72,,,
3496,3k,jade,2,10.17,2.57,12,4,1
4045,3k,lobe,,10.17,3.33,0,0,0
6072,3k,shaft,,10.17,3.38,0,0,4
8444,3k,wrath,,10.17,3.19,0,0,0
2186,lcnl,fend,,10.18,2.1,,,
979,lcnl,charred,,10.2,4.35,0,0,0
1696,3k,dense,,10.2,2.33,0,0,3
2329,unl,fleece,2,10.2,3.81,0,0,1
5070,3k,plod,,10.2,3.9,,,
517,3k,bond,,10.207435,4.16,1,0,0
770,3k,bulk,,10.21,2.8,0,0,1
4091,3k,loot,2,10.21,3.68,1,1,0
4897,3k,peer,,10.21,2.68,0,0,2
5315,3k,pulse,,10.21,2.27,0,3,4
7785,3k,trench,,10.21,2.76,0,0,2
389,lcnl,blare,,10.22,2.26,,,
3668,3k,kelp,,10.22,3.41,0,3,1
3735,lcnl,klutz,,10.22,3.78,,,
5053,3k,plead,1,10.22,3.9,0,0,0
6755,3k,sphinx,,10.22,5.02,,,
8267,lcnl,whey,2,10.22,4.18,,,
2839,3k,gore,11,10.239406,4.02,,,
344,3k,bind,,10.24,2.95,0,0,0
1257,3k,clutch,2,10.24,2.43,1,1,1
5262,3k,prompt,,10.24,2.31,0,0,1
944,lcnl,chaff,,10.25,4.06,,,
2093,3k,fad,,10.25,2.97,0,3,1
5960,lcnl,scrimp,,10.25,2.9,,,
7042,3k,stilt,,10.25,3.64,,,
7361,lcnl,talc,,10.25,3.3,,,
8462,3k,wretch,,10.25,4.49,,,
8384,lcnl,wits,1,10.250063,3.35,0,2,2
4117,3k,louse,,10.26,2.9,,,
5836,3k,scald,,10.26,2.86,,,
5894,lcnl,scone,,10.26,4,,,
158,lcnl,balm,,10.28,5.27,,,
1676,3k,deem,,10.28,2.02,,,
4038,3k,loath,,10.28,4.07,,,
7641,lcnl,tinge,,10.28,2.7,,,
6376,unl,slade,,10.289146,3.8,,,
4422,lcnl,monk,,10.29,3.47,0,1,2
8009,lcnl,vend,,10.292691,2.54,,,
2138,3k,fate,1,10.3,2.83,0,1,2
5672,3k,romp,,10.3,3.59,,,
4535,lcnl,myrrh,,10.31,5.04,,,
4606,lcnl,nib,,10.31,3.28,,,
5984,unl,scull,,10.31,6.05,,,
6845,3k,sprig,,10.31,3.44,,,
4568,3k,nay,3,10.314005,3.36,0,0,2
1405,3k,cram,,10.32,3.35,,,
2368,3k,flog,,10.32,3.23,,,
4335,3k,mid,,10.32,2.77,0,0,0
4371,3k,mink,,10.32,2.85,0,1,1
4482,unl,mousse,,10.32,3.56,,,
5908,3k,scorn,,10.32,2.36,0,1,1
5975,lcnl,scruff,,10.32,4,,,
7653,lcnl,tit,,10.32,3.49,,,
1039,unl,chine,,10.33,3.5,,,
1705,unl,deuce,,10.33,3.5,,,
2195,3k,feud,,10.33,2.77,0,0,0
2836,3k,goon,,10.33,3.46,,,
3571,lcnl,jive,,10.33,3.34,,,
4280,lcnl,maul,,10.33,3.61,,,
6050,3k,serf,,10.33,2.99,,,
6432,3k,slight,,10.33,3.01,0,3,9
6576,unl,snide,,10.33,2.5,,,
7969,3k,vail,,10.33,4.48,,,
1601,3k,dale,,10.335319,3.82,1,4,3
1457,3k,crest,,10.35,3.17,0,0,4
4500,3k,muff,6,10.35,4.18,,,
5970,lcnl,scrounge,,10.35,3.69,,,
289,3k,belle,,10.36729,3.84,0,2,1
2503,lcnl,frayed,,10.37,3.58,0,0,0
2800,3k,gnaw,,10.37,4.1,,,
8118,3k,waltz,,10.37,3.3,,,
3128,3k,harsh,,10.38,3.17,0,3,6
4464,lcnl,mote,,10.38,3.29,,,
8288,3k,whir,,10.38,4.18,,,
6128,3k,sheen,,10.388604,1.71,0,0,0
2211,3k,fiend,,10.39,2.81,0,0,0
6843,3k,spree,1,10.39,3.31,,,
429,3k,blitz,,10.4,3.2,0,0,2
1439,unl,creamed,,10.4,3.44,,,
5388,3k,quest,,10.4,3.87,0,0,0
103,unl,awed,1,10.41,3.14,0,0,0
4930,3k,pert,,10.41,3.5,,,
8258,3k,whelp,,10.41,3.32,,,
546,3k,booze,,10.42,2.93,,,
3012,3k,grudge,,10.42,3.61,,,
5261,lcnl,prom,,10.42,2.89,,,
5628,3k,rite,,10.42,2.22,0,0,0
7346,3k,tact,1,10.42,2.99,,,
5845,lcnl,scamp,,10.43,4.5,,,
703,lcnl,brogue,,10.44,3.91,,,
1668,3k,debt,,10.44,3.91,0,1,3
2958,3k,gripe,,10.44,2.53,,,
4014,lcnl,lisp,,10.44,3.07,,,
5386,3k,quench,,10.44,2.28,0,2,1
6444,3k,slit,,10.44,4.15,1,2,4
4362,lcnl,min,,10.45,5.16,,,
3952,3k,lest,,10.463203,3.54,0,0,1
694,3k,brink,,10.47,3.94,0,0,0
714,3k,brood,,10.47,4.09,0,0,1
1041,lcnl,chink,,10.47,3.83,,,
3120,3k,hark,5,10.47,4.96,,,
4198,unl,mage,,10.47,4.33,,,
6528,3k,smog,3,10.47,4.11,1,0,2
7551,3k,thrift,,10.47,3.71,0,0,0
3188,lcnl,heath,,10.484517,3.99,2,0,0
700,3k,broad,3,10.5,3.63,4,11,24
1312,unl,conch,,10.5,3.94,,,
4812,3k,pang,,10.5,4.55,,,
5687,3k,roost,,10.5,3.81,0,0,0
7214,3k,suede,,10.5,2.92,,,
3112,3k,hank,,10.527145,6.04,43,24,20
559,lcnl,botch,,10.53,3.39,,,
4181,lcnl,lynx,,10.53,4,0,0,0
4452,unl,morgue,,10.53,3.18,,,
4554,3k,nape,,10.53,3.64,,,
5853,3k,scarce,1,10.53,2.84,0,2,5
6074,3k,shag,,10.53,3.75,,,
7760,lcnl,tram,,10.53,3.74,,,
8543,lcnl,yew,1,10.53,4.53,,,
2513,3k,freight,38,10.56,3.45,0,5,5
2710,3k,gig,,10.56,4.55,,,
6027,unl,seer,,10.56,4.18,,,
6586,unl,snitch,,10.56,3.85,,,
6797,3k,splurge,,10.56,3.4,,,
7585,3k,thug,,10.56,3.36,,,
8055,3k,void,,10.56,2.59,0,0,0
8599,3k,zest,,10.56,3.03,0,0,0
2618,3k,gale,1,10.569773,2.62,6,0,1
3439,lcnl,hutch,,10.569773,5.03,,,
3354,lcnl,horde,,10.58,2.85,,,
6483,3k,slump,2,10.58,3.42,,,
6996,3k,stealth,,10.58,3.2,,,
7981,lcnl,vane,1,10.58,3.11,0,0,0
2493,3k,frank,,10.58043,3.65,118,52,55
1210,3k,clod,,10.59,3.5,,,
2015,3k,earl,,10.59,3,0,8,8
2312,lcnl,flaunt,,10.59,3.3,,,
4266,3k,mast,,10.59,3.92,8,7,4
1086,lcnl,chub,,10.6,4.85,,,
2357,lcnl,flit,,10.6,2.63,,,
2740,3k,gland,,10.61,2.91,0,0,0
3291,lcnl,hoard,,10.61,3.4,,,
4141,3k,lull,,10.61,3.57,,,
229,lcnl,bawl,,10.62,3.63,,,
2106,unl,faire,,10.62,3.07,,,
4463,unl,mot,,10.62,3.85,,,
636,lcnl,braze,,10.623058,2.55,,,
1548,3k,cult,,10.63,3.27,0,0,0
3610,3k,joust,,10.63,3.42,,,
5844,unl,scam,,10.63,4.46,,,
4251,3k,marsh,,10.633715,2.61,0,2,8
1935,unl,drudge,,10.65,3.92,,,
2854,3k,gourd,4,10.65,2.98,0,1,4
7758,3k,trait,1,10.65,3.03,0,0,1
5560,3k,rev,,10.67,1.95,,,
6965,3k,starch,,10.67,3.4,0,1,1
8299,3k,whit,1,10.67,3.09,,,
687,3k,brim,,10.68,3.02,0,0,1
1531,3k,crypt,,10.68,2.77,,,
4318,3k,merge,,10.68,2.94,0,0,0
6385,3k,slang,,10.68,2.19,0,0,0
6557,3k,snare,,10.68,3.06,,,
2504,lcnl,frays,,10.687,3.07,,,
2756,3k,glen,,10.687,3.09,12,2,4
4996,3k,pip,26,10.687,5.73,11,7,4
90,lcnl,asp,,10.69,3.16,,,
1057,unl,chock,,10.69,4.37,,,
1486,3k,crone,,10.69,3.12,,,
3701,lcnl,kiln,,10.69,2.43,,,
3661,3k,keen,2,10.7,1.56,0,1,5
7305,3k,swine,4,10.7,4.66,0,0,0
712,3k,brooch,,10.71,2.73,,,
2736,lcnl,glade,,10.71,3.55,,,
5631,lcnl,rive,,10.71,4.82,,,
698,3k,broach,,10.72,2.95,,,
1108,3k,cinch,,10.72,4.17,,,
6489,unl,slur,,10.72,2.11,,,
7480,lcnl,thatch,,10.72,2.54,0,0,0
8131,3k,ward,1,10.72,2.89,0,2,6
8224,lcnl,wench,,10.72,3.1,,,
1955,3k,duct,,10.74,2.86,0,0,0
2333,3k,fleet,,10.74,2.45,1,1,3
5474,3k,rape,,10.74,2.98,0,0,0
7273,lcnl,swatch,,10.74,3.71,,,
7722,3k,tote,,10.74,3.86,,,
8279,3k,whim,,10.74,2.54,1,0,0
7970,3k,vain,,10.740285,3.07,0,1,4
8133,3k,ware,1,10.740285,4.48,1,0,0
106,lcnl,awl,1,10.75,4.16,,,
6590,lcnl,snood,,10.75,1.86,,,
8386,3k,woe,2,10.75,3.27,,,
3931,lcnl,leer,,10.750942,3.76,,,
4518,lcnl,murk,,10.76,3.72,,,
6820,lcnl,spore,,10.76,2.63,0,0,0
7155,lcnl,strobe,,10.76,3.11,,,
4165,3k,lute,,10.77,2.8,,,
2001,3k,dwell,6,10.78,3.61,1,0,0
2308,3k,flask,,10.78,3.86,0,0,1
2592,3k,fuse,,10.78,4.14,0,0,1
5265,lcnl,prong,,10.78,4.76,,,
5506,3k,realm,,10.78,3,0,0,0
7180,3k,stud,,10.78,3.08,,,
7975,3k,valve,,10.78,3.81,1,0,0
1356,unl,corned,,10.79,4.61,,,
4902,unl,peeved,,10.79,2.68,,,
2153,3k,faze,,10.81,3.85,,,
8273,3k,whig,,10.814884,4.3,0,0,0
6420,unl,sleuth,,10.82,3.3,,,
6635,3k,sod,,10.82,3.57,0,1,2
7897,unl,tut,4,10.825541,4.09,,,
2651,3k,gauge,,10.83,2.46,0,1,0
5271,3k,prop,,10.83,3.87,1,0,0
7919,unl,twill,1,10.83,4.26,,,
349,3k,birch,,10.836198,4.29,0,2,5
4908,3k,pelt,,10.836198,5.04,,,
2659,lcnl,gawk,,10.84,3.48,,,
2796,lcnl,gnash,,10.84,3.2,,,
4717,lcnl,ode,,10.84,3.82,,,
6856,3k,spruce,,10.84,2.87,0,1,4
7787,3k,trend,,10.84,2.65,0,0,0
744,3k,brute,,10.85,3.27,1,4,3
1538,3k,cud,,10.85,3.76,,,
2601,lcnl,gad,,10.85,3.46,,,
3712,lcnl,kink,,10.85,3.2,,,
6865,lcnl,spunk,,10.85,4.7,,,
108,3k,awn,,10.86,4.18,,,
3767,3k,knoll,,10.87,3.5,0,0,1
4347,3k,mil,,10.87,5.46,,,
8426,lcnl,wort,,10.87,3.74,,,
7002,3k,steed,,10.878826,3.73,,,
1236,3k,clove,,10.88,3,,,
8243,3k,wharf,,10.88,3.29,0,3,4
8402,3k,woo,3,10.88,3.67,,,
1122,3k,clamp,,10.89,4.43,,,
1453,3k,crepe,,10.89,4.42,,,
1540,3k,cue,,10.89,4.09,0,0,1
1718,3k,dick,1,10.89,2.99,26,39,35
4337,3k,midst,,10.89,3.7,0,1,5
8611,3k,zit,,10.89,3.33,,,
2912,lcnl,greaves,,10.9,4.09,,,
3094,3k,hale,,10.90014,3.69,4,1,0
3213,3k,helm,,10.90014,3.58,,,
6173,lcnl,shire,,10.92,3.09,,,
495,lcnl,bode,,10.93,3.56,,,
2397,lcnl,flue,,10.93,3.81,,,
6121,3k,sheath,,10.93,3.1,0,0,0
400,3k,bleak,1,10.94,3.33,0,0,1
1190,3k,clinch,,10.94,4.32,,,
2728,3k,girth,,10.94,3.53,,,
2865,3k,grad,,10.94,3.11,,,
4068,lcnl,loll,,10.94,3.82,,,
4525,lcnl,musk,,10.94,3.96,,,
5917,3k,scour,1,10.94,4.29,,,
6334,lcnl,skew,,10.94,3.96,,,
6708,lcnl,spar,,10.94,3.53,,,
207,lcnl,bask,1,10.95,2.41,,,
1095,3k,chump,,10.95,4.42,,,
4235,3k,mar,,10.95,4.74,,,
5601,3k,rile,,10.95,3.88,,,
7887,3k,turf,,10.95,3.49,0,0,0
7037,lcnl,stile,3,10.953425,4.22,,,
215,lcnl,baste,,11,3.67,,,
1847,unl,dowse,,11,2.47,,,
2795,unl,gnarled,,11,2.33,0,0,1
3253,lcnl,hie,,11,4.24,,,
3444,unl,hype,,11,3.53,,,
3929,lcnl,leek,,11,4.73,,,
4021,3k,lithe,,11,5.41,,,
4209,lcnl,mains,,11,3.5,,,
4687,unl,nuke,,11,2.61,,,
5472,lcnl,rants,,11,2.85,,,
6909,3k,squire,,11,3.44,0,1,1
7090,lcnl,stoup,,11,3.94,,,
7212,3k,sue,9,11,3.5,123,59,21
7442,unl,tem,,11,4.08,,,
7463,3k,terse,,11,2.39,,,
8472,3k,writhe,,11,3.55,,,
468,3k,blunt,,11.05,2.7,0,0,0
1126,3k,clan,,11.05,2.17,0,0,1
1224,3k,clot,,11.05,3.66,0,0,0
1981,3k,dung,,11.05,5.41,0,0,0
3198,3k,heed,1,11.05,3.33,0,0,0
3924,3k,ledge,1,11.05,5.12,10,6,11
4060,3k,loft,,11.05,4.48,0,4,3
4685,3k,nudge,,11.05,4.62,,,
7203,3k,suave,,11.05,2.21,,,
7678,3k,tomb,,11.05,2.89,0,0,4
8061,3k,volt,,11.05,2.68,,,
8380,3k,wit,,11.05,3.41,0,0,0
5558,3k,retch,,11.059995,4.53,,,
1949,lcnl,dub,1,11.06,3.67,,,
4065,3k,loin,,11.06,3.02,,,
6694,3k,spa,2,11.06,3.87,,,
7443,lcnl,temp,,11.06,3.96,,,
7904,unl,tweak,,11.06,4.28,,,
8084,3k,wage,,11.06,2.51,3,2,0
6116,3k,sheaf,,11.07,4.13,,,
6455,3k,sloop,,11.07,3.22,,,
1055,3k,chive,,11.070652,5.01,,,
4043,3k,lob,,11.08,3.45,,,
3224,3k,hence,,11.091966,3.6,0,0,0
5382,3k,queer,3,11.1,2.79,1,7,11
1513,3k,crude,1,11.11,3.29,0,0,1
1851,3k,drab,,11.11,3.02,0,0,0
2518,3k,fret,4,11.11,3.5,,,
3913,3k,lease,,11.11,4.95,0,0,0
4363,3k,mince,,11.11,4.1,,,
7104,3k,strait,,11.11,3.5,0,0,1
2031,3k,ebb,,11.12,3.69,0,0,0
4039,lcnl,loathe,,11.12,2.83,,,
4376,lcnl,minx,,11.12,3.36,,,
4749,3k,ore,,11.12,3.36,0,4,12
1682,3k,deft,1,11.13,4.34,,,
6748,lcnl,sperm,,11.14,2.1,0,4,2
5698,lcnl,rote,,11.15,3.39,,,
2767,3k,gloat,,11.16,2.89,,,
3072,3k,hack,4,11.16,4.72,,,
4564,3k,naught,3,11.166565,3.44,,,
1872,3k,drawl,,11.17,3.07,,,
2252,3k,firm,2,11.17,3.67,3,8,18
4033,lcnl,loam,,11.17,4.97,,,
4747,3k,orb,,11.17,3.82,,,
6408,3k,sleek,2,11.17,3.19,1,2,1
7994,3k,veal,3,11.17,3.47,,,
4154,3k,lurch,3,11.18,3.26,0,0,0
4261,lcnl,masque,,11.18,2.65,,,
308,3k,berth,,11.2,3.47,,,
6330,lcnl,skein,,11.2,3.29,,,
3547,3k,jest,,11.21,3.15,0,2,3
4700,3k,nymph,,11.21,3.94,0,1,1
5320,3k,pun,,11.21,3.65,,,
4339,lcnl,miff,1,11.21985,3.55,,,
327,lcnl,bier,,11.22,4.38,,,
2567,3k,fuck,,11.22,3.15,,,
5256,3k,prod,1,11.22,3.35,,,
1795,lcnl,dolt,,11.23,4.51,,,
7847,3k,trump,,11.23,2.97,,,
5096,3k,plume,,11.24,2.91,,,
1414,3k,crank,1,11.25,3.58,2,0,1
6348,lcnl,skimp,,11.25,3.88,,,
6723,lcnl,spawn,,11.25,3.19,,,
2161,3k,feat,,11.26,4.04,0,0,1
4282,3k,mauve,,11.26,4.53,,,
2806,lcnl,gnu,1,11.27,3.66,,,
4094,3k,lope,,11.27,3.1,,,
4948,lcnl,phlegm,,11.27,3.45,,,
5396,lcnl,quid,,11.27,5.08,,,
4162,3k,lush,,11.28,4.4,0,0,1
6991,3k,stead,,11.28,2.27,,,
7614,unl,tiered,,11.28,3.01,,,
2214,3k,fife,1,11.283792,3.97,6,2,3
7495,3k,thence,,11.283792,3.52,0,0,0
7481,unl,thatched,,11.29,3.2,0,0,0
7266,lcnl,sward,,11.294449,4.09,,,
2730,3k,gist,,11.3,3.51,,,
8278,unl,whilst,,11.305106,2.99,0,0,0
425,lcnl,blip,,11.31,4.63,,,
1277,3k,cock,33,11.32,3.45,0,1,1
3314,3k,hoist,,11.32,3.9,0,0,1
818,lcnl,butch,,11.32642,4.16,73,10,1
1284,lcnl,cog,,11.33,3.65,,,
2277,unl,flab,,11.33,3.03,,,
3479,lcnl,irk,,11.33,3.96,,,
3879,3k,lax,,11.33,2.72,,,
4470,3k,mould,,11.33,3.39,,,
4822,3k,pare,,11.33,3.63,,,
5120,3k,poise,,11.33,3.33,,,
6251,3k,shun,,11.33,2.85,,,
7790,lcnl,tress,,11.33,3.43,,,
8332,3k,wield,,11.33,2.66,,,
2794,lcnl,gnarl,,11.35,2.89,,,
4388,3k,mite,1,11.35,2.68,,,
6786,3k,spleen,,11.35,3.62,,,
6224,3k,shrewd,,11.37,2.79,0,0,1
641,3k,breadth,,11.38,4.69,0,0,0
4291,3k,mead,,11.38,3.97,0,0,0
4712,3k,oath,,11.39,2.7,0,0,2
5412,3k,quirk,,11.39,3.82,,,
5778,3k,sage,1,11.39,4,0,0,1
7670,3k,toil,1,11.39,3.18,0,0,0
5711,3k,route,2,11.4,3.39,5,14,19
2322,3k,fleck,1,11.41,4.5,,,
8018,3k,verge,,11.41,2.58,0,0,0
892,lcnl,carp,1,11.42,4.9,,,
1597,unl,dag,,11.43,7,,,
6935,3k,staid,,11.43,4.03,,,
5578,unl,ribbed,,11.44,4.53,,,
5976,lcnl,scrum,,11.44,2.96,,,
6231,3k,shrill,1,11.44,2.83,0,3,5
6984,3k,staunch,,11.44,3.03,,,
8068,3k,vouch,,11.44,3.62,,,
8513,3k,yawl,,11.44,5.29,,,
4617,3k,nigh,,11.443647,4.77,0,0,0
1054,unl,chit,,11.45,3.86,,,
2305,lcnl,flares,,11.45,3.32,1,1,0
620,3k,brash,,11.47,2.99,,,
1271,3k,coax,,11.47,2.44,1,0,0
1827,lcnl,dote,,11.47,3.81,,,
2502,3k,fray,,11.47,2.99,,,
2561,lcnl,frump,1,11.47,4.15,,,
3295,lcnl,hoax,,11.47,2.27,,,
3466,lcnl,imp,,11.47,4.96,,,
3636,3k,jut,1,11.47,3.57,,,
4455,unl,morph,,11.47,4.87,,,
7408,3k,taut,,11.47,3.69,0,1,1
